fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.7646670242533211,-1.0739883429218329,-0.11727795923175896,-0.9250473964665745,-0.26423259982875563,0.9227606552611489,0.22684154793103695,-0.8116682926558135,0.14394366344184267,-0.4368157832745025,0.8010865570854462,0
0.2906109736506445,-0.18099174501966547,-0.3651965799987663,1.1847654064499766,-0.08113052025301282,1.5696139656627959,2.3918670377272218,0.960550391249649,-0.981994624970425,-0.6120788352080283,-1.0680800129646753,0
-1.0130431655067145,0.6127830086711502,2.692466409460989,1.874891089646979,0.01042051953485874,-0.5473605047425941,0.6033677200695039,1.2949312750053987,-0.3196779847279137,0.08897337252607433,-1.3931524599299125,0
2.06832116341068,-0.13138082291398945,0.2132802017909171,-1.023636779780432,-0.5388857191923699,-1.1942138151442412,-1.3733946836574475,-0.9119825577825644,-1.5780796011886837,-1.1378679910086051,0.7198184453441369,0
3.49048931521871,0.8112266970938538,1.0396756043476079,0.8101257498573179,-0.3557836396166272,-1.8410671255458881,-1.3027960263814848,0.5258552423671855,-1.9754695853341904,-1.663657146809182,-0.3366670072928885,0
-1.0130431655067145,0.6127830086711502,2.692466409460989,1.874891089646979,0.01042051953485874,-0.5473605047425941,0.6033677200695039,1.2949312750053987,-0.3196779847279137,0.08897337252607433,-1.3931524599299125,0
0.6461530116026525,-0.2802135892310175,0.2959197420465862,1.401662049740463,0.651277798049959,0.9815655016612986,1.262288521311821,1.1611789215031136,-1.2469212810674295,-0.4368157832745025,-1.1493481247059845,0
0.2906109736506445,-1.5700975639785928,-0.11727795923175896,0.6326648598923743,0.37662467868634464,1.6872236584630953,0.5563019485521955,0.726483772620613,1.4023452799026126,-0.6997103611747911,-0.9055437894820552,0
-1.0130431655067145,-0.6771009660764253,-0.7783942812771115,1.125611776461662,0.19352259911060185,1.1579800408617478,0.6033677200695039,0.9939884796252203,1.0049552957571057,-0.8749734131083164,-0.9055437894820552,0
0.7646670242533211,0.2655065539314181,0.5438383628135937,2.466427389530124,0.6055022781560232,0.5111267304601008,0.744565034621429,1.9971311308924695,-1.3131529450916792,-0.26155273134097673,-1.230616236447294,0
0.6461530116026525,-0.2802135892310175,0.2959197420465862,1.401662049740463,0.651277798049959,0.9815655016612986,1.262288521311821,1.1611789215031136,-1.2469212810674295,-0.4368157832745025,-1.1493481247059845,0
0.5276389989519829,-1.4708757197672406,-0.11727795923175896,1.5791229397054065,0.23929811900453732,-0.07692173354139635,-0.6909409966564761,1.1277408331275054,0.07771199941759302,-1.225499516975368,-1.0680800129646753,0
0.2906109736506445,-1.5700975639785928,-0.11727795923175896,0.6326648598923743,0.37662467868634464,1.6872236584630953,0.5563019485521955,0.726483772620613,1.4023452799026126,-0.6997103611747911,-0.9055437894820552,0
0.2906109736506445,-0.4786572776537213,0.13064066153524798,1.9931983496236083,-0.26423259982875563,1.4520042728624964,0.7680979203800832,1.6627502471367197,-0.18721465667941148,0.8776571062269394,-1.1493481247059845,0
0.2906109736506445,-0.4786572776537213,0.13064066153524798,1.9931983496236083,-0.26423259982875563,1.4520042728624964,0.7680979203800832,1.6627502471367197,-0.18721465667941148,0.8776571062269394,-1.1493481247059845,0
0.05358294834930726,0.5135611644597982,-0.44783612025443503,-1.0039189031176607,0.23929811900453732,0.09949280565905282,1.14462409251855,-0.4438493205244925,0.5413336475873495,0.9652886321937023,-0.17413078381026845,0
-0.4204731022533693,-1.0739883429218329,1.7007919263929605,0.4157682166018878,1.6583392357165456,1.6872236584630953,0.5798348343108497,0.6261695074938993,-1.9754695853341904,-0.8749734131083164,-1.3931524599299125,0
0.40912498630131416,-0.08176990080831344,1.0396756043476079,2.4368505745359674,0.2850736388984731,0.5699315768602506,2.7448603241070346,1.9971311308924695,-0.981994624970425,0.2642364244596001,-1.3118843481886031,0
0.40912498630131416,0.3151174760370941,1.370233765370284,1.36222629641492,0.46817571847421624,1.9224430440636942,1.3328871785877836,1.3952455401321127,-1.1806896170431798,-0.17392120537421432,-1.0680800129646753,0
-0.18344507695203105,1.3073359181506132,0.048001121279579305,0.5537933532412882,0.14774707921666608,-0.370945965542145,0.27390731944834534,0.9271123028740778,0.21017532746609527,0.17660489849283723,-1.1493481247059845,0
-0.18344507695203105,1.3073359181506132,0.048001121279579305,0.5537933532412882,0.14774707921666608,-0.370945965542145,0.27390731944834534,0.9271123028740778,0.21017532746609527,0.17660489849283723,-1.1493481247059845,0
-1.6056132287600597,2.0514997497357528,-2.7617432474131687,-0.9644831497921176,0.8801553975196379,-1.605847739945289,-0.8321383112084013,-0.009154171642028967,2.925673552460387,-0.7873418871415536,-0.6617394542581272,0
-1.0130431655067145,0.3151174760370941,-0.7783942812771115,-0.6095613698622305,-0.21845707993481983,-0.6061653511427438,0.10917711913776604,-0.8785444694069932,0.806260303684354,-0.4368157832745025,0.6385503336028275,0
0.17209696099997587,-1.3716538755558887,0.5438383628135937,-0.9250473964665745,-0.4931101992984342,-1.1354089687440914,-1.2557302548641767,-0.978858734533707,0.011480335393340427,-0.6120788352080283,1.0448908923093756,0
0.40912498630131416,0.3151174760370941,1.370233765370284,1.36222629641492,0.46817571847421624,1.9224430440636942,1.3328871785877836,1.3952455401321127,-1.1806896170431798,-0.17392120537421432,-1.0680800129646753,0
0.5276389989519829,0.41433932024844616,1.2049546848589456,1.36222629641492,0.651277798049959,1.2755897336620472,1.3564200643464377,1.3952455401321127,-0.981994624970425,0.08897337252607433,-1.0680800129646753,0
-1.1315571781573832,0.8112266970938538,-2.4311850863904927,-0.13633232995571434,0.01042051953485874,-0.8413847367433428,-1.2086644833468683,-0.20978270189549367,0.21017532746609527,0.17660489849283723,-0.2553988955515792,0
1.120209062205328,-0.3794354334423695,-0.11727795923175896,1.1453296531244335,0.37662467868634464,0.39351703765980145,-0.008487309655504875,1.462121716883255,-1.1806896170431798,0.4394994763931259,-1.3931524599299125,0
0.6461530116026525,-1.1732101871331848,-0.19991749948742807,0.09042325166615788,0.6055022781560232,-0.2533362727418455,-0.17321750996608415,0.39210288886486333,0.6737969756358517,-1.3131310429421303,-0.6617394542581272,0
0.05358294834930726,-0.8755446544991291,-0.44783612025443503,-0.2743574665951149,0.5597267582620877,-1.2530186615443908,0.17977577641372858,0.39210288886486333,0.6737969756358517,-1.1378679910086051,-1.1493481247059845,0
-0.538987114904038,-1.4708757197672406,1.1223151446032766,-0.944765273129346,2.1160944346559027,0.27590734485950197,0.46217040551757876,-0.4104112321489212,0.14394366344184267,-1.1378679910086051,-0.5804713425168164,0
-0.18344507695203105,-0.8755446544991291,0.2132802017909171,-1.0433546564432035,-0.905089878343856,1.6284188120629457,0.10917711913776604,-0.9454206461581357,0.5413336475873495,-0.08628967940745144,0.3947459983788982,0
0.6461530116026525,1.1088922297279098,-0.8610338215327804,0.12000006666031521,-0.5846612390863057,-0.370945965542145,-0.2908819387593551,-0.009154171642028967,-0.3196779847279137,-0.6120788352080283,-0.011594560327649826,0
-0.4204731022533693,-0.3794354334423695,-0.11727795923175896,0.23830732663694418,-0.3557836396166272,0.7463461160606998,1.521150264657017,0.592731419118328,1.7335036000238697,0.4394994763931259,-0.6617394542581272,0
-0.894529152856046,0.2158956318257421,1.8660710069042987,-0.7081507531760881,-0.08113052025301282,0.6875412696605501,0.9563610064493167,-0.5441635856512435,0.7400286396601014,0.7023940542934136,0.31347788663758885,0
-0.894529152856046,0.2158956318257421,1.8660710069042987,-0.7278686298388595,0.01042051953485874,0.6287364232604004,1.0740254352425875,-0.5441635856512435,0.806260303684354,0.7023940542934136,0.31347788663758885,0
-1.3685852034587214,-0.18099174501966547,-0.6957547410214424,0.7904078731945464,-1.1797429977074705,-1.664652586345439,-1.9146510561064938,-0.009154171642028967,1.3361136158783629,-1.0502364650418423,0.06967355141365948,0
